-0.962665     3.608864     0.091626    -0.190621     1.041138     21
-2.852482     0.777265    -0.339558     0.638482    -2.154469     22
-3.738734    -0.264753    -0.395975     0.458099    -2.154469     22
-3.017097     0.770911     0.129738     1.161354    -2.154469     22
0.110393     1.118899     0.374144     0.255611     0.393796     23
-0.168144    -0.042436    -0.360047     0.762416     0.393796     23
-0.841152    -1.157385     1.100714    -0.814073     0.393796     23
-1.888258     4.785711    -0.445985     1.843227     0.305371     24
-0.130121    -1.840523    -1.658628     0.817471     0.305371     24
1.534294    -4.160158     1.005303     0.078511     0.305371     24
-6.705574     0.853178    -1.123254    -0.389417    -1.734975     25
-0.356990     0.191054     0.639649     0.495635    -1.734975     25
-3.792440    -0.583483    -0.176699    -0.231859    -1.734975     25
2.970688     9.696821    -1.109717     0.547148     1.087144     26
4.229669    14.772379     1.206725    -0.046303     1.087144     26
1.949140     6.533181     0.241541     0.609019     1.087144     26
-2.470738    -1.558565     0.693798    -0.733949    -0.386290     27
-1.472772     1.265738     0.077836     0.283081    -0.386290     27
-1.739067     0.564648     0.130455    -0.161099    -0.386290     27
-1.493488    -0.823034    -0.036524    -0.270249     0.035849     28
-0.887973    -2.786758    -1.689436     0.404451     0.035849     28
-1.412957    -1.283442    -2.092496    -1.211235     0.035849     28
0.530504     0.126744     1.573673    -0.004525     1.069429     29
0.701993     2.023985    -1.473859     1.426047     1.069429     29
0.577955     0.397343    -0.874641    -2.192354     1.069429     29
3.645743     5.570337     1.572316     1.656347     0.670012     30
1.031043     2.208540    -1.693047    -0.835455     0.670012     30
2.836105     5.754780    -1.125600     1.525539     0.670012     30
-0.895036     1.264773    -0.693962    -0.333367    -0.360020     31
-2.664747     4.604684    -0.268849    -0.173429    -0.360020     31
-0.972412     3.316957    -0.546776     1.096006    -0.360020     31
-0.244462     0.374324    -0.101387     0.904680     0.288199     32
1.535789     1.895340     0.151056    -0.000698     0.288199     32
0.534324     2.516777    -0.208805    -0.193417     0.288199     32
0.632264    -0.743749     0.848831    -1.143603    -1.854639     33
-0.909500    -4.607040     0.257316    -0.453689    -1.854639     33
-1.786012    -6.557946    -1.119200    -0.475100    -1.854639     33
0.238537    -1.570509     0.012485     0.158681     0.109431     34
1.302926     0.523319    -0.022149    -1.005549     0.109431     34
0.180079    -1.180939    -1.467410    -0.586546     0.109431     34
0.042883    -0.722453    -1.607480    -1.076916    -0.050801     35
2.609726    -1.230064     0.189903     1.113279    -0.050801     35
0.601734     0.368723     1.308858     0.536587    -0.050801     35
0.110423    -0.494549    -0.008664     1.172134    -0.187168     36
-0.240529    -0.956494     0.751878    -0.804499    -0.187168     36
-0.575884    -1.887974     0.291867     0.466611    -0.187168     36
-0.235148    -0.571790    -1.009420    -0.791204    -0.053006     37
1.654156     3.721296    -2.105350     2.102354    -0.053006     37
-0.436011     0.960218    -1.068621     0.343847    -0.053006     37
0.130234    -0.976404    -2.268901    -0.184250     0.003320     38
1.551762     1.594646     0.985849     0.175565     0.003320     38
1.917010     0.434714     0.991431     1.431638     0.003320     38
1.797954     3.146037    -0.006921     0.374013     0.436940     39
-0.760923    -3.685369     0.845944    -0.810652     0.436940     39
0.120313     0.586091     0.232414    -0.996470     0.436940     39
2.103109     4.612076    -0.891273    -2.381155     0.798376     40
1.753221     6.069608    -0.335292     0.116960     0.798376     40
-0.344352     0.085740     0.461195     1.601272     0.798376     40
0.430426     0.585848    -0.960569     0.807011     0.389612     41
0.617810    -0.618468     0.653172    -0.493173     0.389612     41
1.274623     3.147208     0.276668     1.478957     0.389612     41
-0.566973     0.282864    -1.227640    -0.575411     0.117073     42
-0.529645    -0.848016    -0.169707    -0.061088     0.117073     42
2.604045     1.400065     0.263907    -1.128077     0.117073     42
0.522993     0.273943     1.079070     0.604669     0.650796     43
1.377518     3.928498     0.584886     2.028398     0.650796     43
-0.054956    -0.537133    -0.795768    -0.850710     0.650796     43
1.058330     0.764622     1.497249     0.611504    -0.772590     44
-1.318800    -2.319003     0.869937     0.318816    -0.772590     44
-2.698660    -3.913687     0.275680    -1.067301    -0.772590     44
-2.732601    -5.593102    -1.031794     0.965588    -0.929689     45
1.241419     0.669055     1.428406     0.240859    -0.929689     45
-0.557506    -3.418471     1.334647    -1.767354    -0.929689     45
-0.752413    -1.196445    -0.716940    -0.820242    -1.114526     46
-1.143281    -0.763858     1.728784     1.402498    -1.114526     46
0.073582    -2.131726     2.296169     0.299046    -1.114526     46
1.093859     2.013271     0.300743    -0.070381     1.512535     47
0.162086     2.295726    -0.722113    -0.951489     1.512535     47
3.783918     4.754250    -0.159858     0.965977     1.512535     47
-1.487228    -1.789735     0.974171     0.444492    -1.339820     48
-0.251061    -0.051522     0.499977    -0.958976    -1.339820     48
-2.013577    -1.746113    -0.455673    -0.014810    -1.339820     48
-1.782406     0.142655     1.253090     0.971238    -2.124279     49
-3.336231     5.143814     1.087192     0.039860    -2.124279     49
-2.421372     1.100974    -0.534158     1.367541    -2.124279     49
0.834225     0.460430    -0.306918    -0.793866     0.372927     50
1.083781    -0.414954     0.428633    -1.216452     0.372927     50
0.336066     0.259285     1.472041    -0.372375     0.372927     50
1.145061     0.514255     0.099217    -1.034911     0.870951     51
-0.259465    -0.056385    -1.041955     0.342343     0.870951     51
2.002929     2.241232    -0.149785    -2.412803     0.870951     51
-0.353475    -0.508870     0.110376     0.197530     0.870951     51
1.380577     4.134054    -0.844389     1.287040     0.870951     51
-2.265855    -1.497752    -0.754416    -1.137545    -0.934992     52
-1.787199    -0.380283     1.141184    -0.776651    -0.934992     52
-2.233221    -0.101803    -0.096780    -0.871981    -0.934992     52
-0.875615    -1.965959     0.160530    -0.311203    -0.934992     52
0.384548    -0.799056    -2.016237     2.107049    -0.934992     52
2.591364     8.424620    -2.015273     1.799784     1.277885     53
2.947198    10.138557     0.117309     1.757700     1.277885     53
1.104876     3.835478    -0.697938    -0.452822     1.277885     53
1.366629     4.622195     0.509069     0.611738     1.277885     53
-0.784825    -3.503927    -0.570214    -1.220002     1.277885     53
-2.577285    -1.948945     1.936616    -1.184921    -1.185899     54
-2.713313    -2.176062    -0.093654    -0.343279    -1.185899     54
1.133849    -1.379573    -0.220246     1.115405    -1.185899     54
-1.164952    -0.970336     1.317150     1.233767    -1.185899     54
-2.309394    -3.966701    -0.143047    -0.618472    -1.185899     54
1.181546     0.037193     0.453363     0.842876    -1.242851     55
-0.789312     0.396628    -1.423844     2.100014    -1.242851     55
0.582200    -2.025644     0.937783    -0.059119    -1.242851     55
-0.254286     0.231976     0.596278    -0.655354    -1.242851     55
0.023786     0.559325     1.799138    -1.522310    -1.242851     55
-1.892640    -0.544969    -0.123103     0.876938    -0.075675     56
-0.612705     0.035344     1.576230     1.087832    -0.075675     56
-2.090002    -2.485730     0.286602    -1.565137    -0.075675     56
-1.328657    -0.857781    -0.432437     0.912536    -0.075675     56
-3.599986    -0.137270    -0.261093     0.393555    -0.075675     56
0.944514    -0.757037     0.135374    -0.586779    -0.733959     57
-1.424477     3.003193    -1.112251     1.665647    -0.733959     57
0.287388     0.463050    -0.411746     0.835839    -0.733959     57
0.270241    -0.313967    -0.419199     0.550236    -0.733959     57
0.323698     1.545105     0.705499     0.997730    -0.733959     57
-4.858697    -0.179974    -0.826833     3.216929    -1.714677     58
-1.074781    -2.851491     0.156716    -1.491220    -1.714677     58
-2.302949    -2.836286     1.102500     0.617767    -1.714677     58
-0.612274    -1.314630     0.692536     0.449100    -1.714677     58
-0.699338    -2.390512    -0.766446    -0.956131    -1.714677     58
-1.551137    -1.011443    -1.584346    -1.770581    -0.586271     59
0.271976     0.124492     0.895382     1.657635    -0.586271     59
-3.191716     1.653052    -0.999237     1.360969    -0.586271     59
-1.755194     0.342173    -0.865280    -0.242705    -0.586271     59
-1.471091    -1.939086    -0.041281    -0.473233    -0.586271     59
-2.733189    -1.432778    -1.405018    -1.796333    -1.147379     60
-3.206966     0.800522    -0.741786    -0.599505    -1.147379     60
-0.261016     0.183252     0.861693     2.421602    -1.147379     60
-4.572741    -0.390935    -2.346778    -0.103058    -1.147379     60
-3.081169    -1.988438    -1.210881    -0.382016    -1.147379     60
0.751456     1.107962    -1.807485    -0.002520     0.518714     61
0.079908    -1.075762     0.233119    -1.349868     0.518714     61
2.927040     6.775873    -0.637768     0.719476     0.518714     61
1.932442     6.212464     0.449508     1.487772     0.518714     61
1.431407     3.425579    -0.969603     0.068525     0.518714     61
2.688051     6.279240     0.506628     0.254107     0.518714     61
3.801097     9.533294    -0.421081     1.100192     0.518714     61
0.867949     2.105968    -2.200792     1.140850     0.518714     61
3.381091     8.394743     0.677024     1.215979     0.518714     61
3.222621     7.978733     0.443616     0.928512     0.518714     61
-1.854962     1.051876     1.258680    -0.665406    -1.447617     62
-4.398817     5.055378    -2.088372     0.431511    -1.447617     62
1.254945    -3.740225     0.314752    -0.866549    -1.447617     62
-5.095653     6.147854    -0.185935     1.429195    -1.447617     62
-0.210326    -1.368421    -0.198195    -0.971397    -1.447617     62
-6.206727     8.538752    -1.236409     2.004980    -1.447617     62
-1.275109     2.138923     0.213995    -0.365320    -1.447617     62
-2.827144     4.374858    -0.304811     1.299916    -1.447617     62
-0.549435    -1.318540     0.567709    -0.514827    -1.447617     62
0.587298    -2.395634    -0.548435    -1.876997    -1.447617     62
-0.212626     1.741529    -0.263628     0.766133     0.014560     63
-0.298638     0.879459    -0.946867    -0.464914     0.014560     63
-0.872822     2.873146    -1.904950     2.274845     0.014560     63
-0.439946     0.464099     1.635157    -1.953054     0.014560     63
1.079748     2.098392     0.122360    -0.540590     0.014560     63
-1.477759    -2.182512    -0.558519     0.268147     0.014560     63
1.155154     2.631148    -1.067292     2.032190     0.014560     63
-1.217366    -0.942100    -1.023487     0.776306     0.014560     63
1.207144     2.583630     0.045716     0.763712     0.014560     63
0.103299     0.033438     0.363729     0.155373     0.014560     63
-0.127077     0.349000    -0.151429    -0.463696     0.272746     64
2.501630     3.201965    -0.012673     0.692817     0.272746     64
-1.865744    -3.407721    -0.052232    -1.405948     0.272746     64
-1.959444    -3.123777     1.960042    -1.311467     0.272746     64
0.350155     0.745846     0.756970    -0.138790     0.272746     64
2.466302     3.811779    -1.475408     0.203581     0.272746     64
1.171841     2.142874     1.090530    -1.164854     0.272746     64
1.751437     1.549282    -0.033113    -0.427102     0.272746     64
1.794221     1.894055     0.070391    -0.058938     0.272746     64
-0.826204    -1.434466    -0.663547    -1.329085     0.272746     64
-3.644161    -1.413132    -0.390028    -2.217967    -0.509359     65
-2.367355    -1.729610     1.304368    -0.469863    -0.509359     65
-0.038516    -1.209682    -0.562171     0.621836    -0.509359     65
-1.475308     0.661290    -0.400957     1.540506    -0.509359     65
-0.276353    -0.877620    -1.136977     1.520432    -0.509359     65
-1.503588    -0.188219    -1.350874    -0.106917    -0.509359     65
-1.039621    -0.511153    -1.477703     0.842634    -0.509359     65
-2.721706    -0.770088     0.598411     0.851162    -0.509359     65
-1.244373     0.779064     0.896904     1.965332    -0.509359     65
-5.834427    -3.004367    -0.407316    -2.174120    -0.509359     65
5.011887     7.471754    -0.353078     1.200748     1.140170     66
1.199824     1.798190    -0.858110    -1.553976     1.140170     66
2.794426     6.984595    -0.396030     0.113543     1.140170     66
2.631721     4.636475     1.353039     0.085218     1.140170     66
3.615191     7.455273    -1.212618     1.067487     1.140170     66
4.634786     7.516567    -1.875172     0.293831     1.140170     66
4.508757     7.760972     0.279473     1.264785     1.140170     66
2.671470     3.951707     0.556594     1.050198     1.140170     66
5.682146    12.363123     0.470803     0.957926     1.140170     66
-0.597711    -0.911780    -0.877877    -0.526883     1.140170     66
1.464011     1.555085    -0.236556     0.299622     0.001219     67
1.856511     0.606278     0.240017    -0.405665     0.001219     67
-0.978992    -1.997381    -0.828170    -0.395208     0.001219     67
2.393863     2.810691    -0.807216    -1.063271     0.001219     67
4.005964     4.050581     2.327753    -1.672777     0.001219     67
0.255238     1.658468     1.281844     0.634774     0.001219     67
1.627272     1.800597     0.768891     0.122850     0.001219     67
-0.559122     0.093451    -0.505740    -0.216693     0.001219     67
0.903644     0.734563    -0.851469    -0.854896     0.001219     67
2.390731     2.108965     0.962774    -0.405602     0.001219     67
1.893713     2.940867     0.670473    -0.490176     1.398946     68
4.304164     8.962370     0.935945     2.076129     1.398946     68
5.932879    10.962558    -0.236186     2.072831     1.398946     68
2.245763     4.458752    -0.763303    -0.629666     1.398946     68
1.348661     3.645969    -0.556907    -0.305686     1.398946     68
6.016898    12.451104     1.126267     1.362104     1.398946     68
2.293785     3.003947    -0.162270    -0.334171     1.398946     68
2.621391     5.046259    -0.942061     0.378857     1.398946     68
5.144830    10.418563     2.845922     0.258527     1.398946     68
2.717628     3.977242    -0.175090    -0.197990     1.398946     68
-1.777139     0.327004    -0.454318     0.572018     0.513428     69
0.122424     1.386411    -1.205451     0.189265     0.513428     69
-0.174643     0.205057     0.637260    -0.158428     0.513428     69
0.473569     1.052071    -2.404537    -0.278073     0.513428     69
-1.891975    -2.841304    -1.373460    -0.977829     0.513428     69
0.093863     1.987994    -0.060248     0.470596     0.513428     69
0.331542     1.466066    -0.730218     0.473673     0.513428     69
-1.993485     0.283374     0.110168    -0.470500     0.513428     69
-1.041966     1.847559     1.467370     0.145926     0.513428     69
-3.268412    -2.975263    -0.571427    -1.278260     0.513428     69
1.084518    -0.885411     0.225801    -1.255321     0.050061     70
1.246899     0.555404    -0.167407     0.022838     0.050061     70
0.264668    -2.019625    -1.095294     0.149764     0.050061     70
0.635901    -1.412802     0.462564     0.699960     0.050061     70
-0.681372    -0.471456    -0.488493    -1.222695     0.050061     70
1.857662     1.619865     0.781052     0.540609     0.050061     70
0.046447    -0.057538    -0.551905    -0.835767     0.050061     70
-0.504104     0.133488     0.898637    -2.424913     0.050061     70
0.031056    -0.124429    -0.733350    -0.368864     0.050061     70
0.661958     3.189183    -1.278398     0.886159     0.050061     70
3.066590     4.865192    -0.183429     0.934657     0.248821     71
-1.680442    -1.724171     0.169125    -0.951886     0.248821     71
3.346341     3.789328    -0.285138     0.730869     0.248821     71
0.112092     1.866934    -1.315615     0.260591     0.248821     71
1.017981     4.034495     1.057794     0.659469     0.248821     71
2.438165     3.912542     0.105117     1.455584     0.248821     71
-3.203744    -4.468524     1.282204    -2.374853     0.248821     71
0.702272     1.974567    -0.063178    -0.281589     0.248821     71
3.994627     6.013506     0.067331     2.005375     0.248821     71
2.958400     4.486731    -2.926046     1.481406     0.248821     71
-3.351666    -2.965935    -0.478690     0.479014    -2.069955     72
-1.473811    -0.492285     1.058094     0.635307    -2.069955     72
-2.387955    -2.530569     1.596061    -0.722253    -2.069955     72
-1.721329    -3.064781    -0.941093    -3.060202    -2.069955     72
-0.926469    -1.059484    -0.334850     1.632827    -2.069955     72
-1.131198     0.078402     0.469942     1.572405    -2.069955     72
-3.619257    -0.641485    -0.824073     0.068031    -2.069955     72
-0.461244    -0.900138    -0.311900    -0.496801    -2.069955     72
-2.115710     0.031665     0.955789     0.887776    -2.069955     72
-1.376035    -2.737811    -0.447965    -2.181429    -2.069955     72
-0.638868     3.101559    -1.051262     0.619264     0.743285     73
-1.057842    -1.576497    -0.392415    -0.001424     0.743285     73
-1.798740    -1.660580    -0.971120     0.833839     0.743285     73
0.398834     0.562813     0.492252    -0.071143     0.743285     73
-3.954732    -2.438116    -2.418104     0.952896     0.743285     73
-3.026205    -2.076869     0.154220     0.812954     0.743285     73
-0.645572    -2.913848     0.284327    -2.110338     0.743285     73
0.541750     0.294436    -1.320793    -1.235713     0.743285     73
0.273225     1.941101     1.405176     0.463909     0.743285     73
-2.855175    -1.664321    -0.422717     0.551288     0.743285     73
-0.436274     0.282367    -1.098311     2.106375     0.536744     74
0.685368     1.638514    -0.266113     0.119101     0.536744     74
0.320462     0.970551     0.421534     0.774125     0.536744     74
1.982859     4.227679     0.240129    -1.569105     0.536744     74
-0.022204     1.890886    -0.126461     1.786487     0.536744     74
3.542775     4.641212     1.347423    -0.064730     0.536744     74
2.139948     2.296577     0.989706    -0.821771     0.536744     74
1.271550     1.231077    -0.086162    -0.107862     0.536744     74
2.399113     1.893279    -0.754861    -1.867202     0.536744     74
-0.687002    -0.234235     0.752564     1.781409     0.536744     74
2.610727     6.987234     1.549288     0.463121     1.160655     75
3.268909     8.163437    -1.922218     2.336610     1.160655     75
-1.985406    -6.045255     1.090204    -2.630845     1.160655     75
1.290763     3.177674     1.784350    -0.537853     1.160655     75
0.890478     1.703853    -0.748539    -0.834266     1.160655     75
-0.895342    -1.633016    -0.392400    -1.526186     1.160655     75
-2.832965    -6.107275     0.799060    -2.097665     1.160655     75
2.993368     7.457853     0.150089     1.399276     1.160655     75
4.449263     8.627293     0.373476     0.838722     1.160655     75
3.652596     9.515081     0.919964    -0.010558     1.160655     75
-1.638244    -3.207270     0.161339    -1.532556    -0.774525     76
-0.677228    -0.894522     0.128890     0.353001    -0.774525     76
0.302740    -1.007297    -0.772159    -0.749636    -0.774525     76
0.679589     0.230109    -1.025362     0.586057    -0.774525     76
0.623500    -1.196614    -0.768648    -0.278034    -0.774525     76
0.989498    -2.704872    -0.194775    -1.423761    -0.774525     76
-0.034107    -1.650702    -0.383532     0.524016    -0.774525     76
-0.383379    -1.795200    -0.415643    -0.117102    -0.774525     76
-0.698687    -2.195371     0.121258    -0.711258    -0.774525     76
-1.448084    -2.632303     0.096150     1.013191    -0.774525     76
-0.977869     0.347039    -0.868321    -0.380347    -0.124801     77
-4.444356    -2.093208    -2.841246    -0.725986    -0.124801     77
-4.359733    -1.802690    -0.487256    -1.811487    -0.124801     77
-1.366726     0.085867     0.026168    -0.050028    -0.124801     77
-3.192536    -1.394621    -0.141709    -0.810140    -0.124801     77
0.930994     0.458255     0.468518    -0.132371    -0.124801     77
-2.361796    -0.788857     0.690951    -0.958312    -0.124801     77
-1.259457     0.852109     0.645226    -0.362534    -0.124801     77
0.375847    -0.528986     1.009878     0.267773    -0.124801     77
-1.096141    -0.464917     1.604681     0.120161    -0.124801     77
-1.517146    -0.552204    -1.604199     0.222347    -0.617056     78
1.391162    -0.362832     0.697076     0.291077    -0.617056     78
0.253529    -0.057076    -1.535844     0.116683    -0.617056     78
1.098055     0.754649     1.425014     0.688246    -0.617056     78
-0.234021     1.105255    -1.420244     0.164357    -0.617056     78
1.557918     1.176474     1.905409     0.615826    -0.617056     78
0.277397    -1.687406     0.392247    -0.763901    -0.617056     78
1.702087    -0.237980     1.942001    -0.923014    -0.617056     78
-1.255746    -2.393758    -0.118688    -2.140352    -0.617056     78
-0.707381    -0.867045    -0.466883    -0.719424    -0.617056     78
-0.267760    -2.519340    -0.218949    -1.392391    -0.489692     79
-0.313795    -1.799856    -0.947831     0.116430    -0.489692     79
-0.265532     0.341596    -1.175468     2.471177    -0.489692     79
-0.149089    -1.282107     0.171078    -1.805662    -0.489692     79
0.484603     0.386874    -0.464439    -1.927120    -0.489692     79
0.199937    -0.461044     0.674658    -0.141099    -0.489692     79
-0.376702    -1.319321    -0.633148    -0.636006    -0.489692     79
-0.873759    -1.876950     0.138233     0.209769    -0.489692     79
-1.535501    -1.357196    -2.540811     0.745104    -0.489692     79
3.933747     1.569356     1.969042    -1.603013    -0.489692     79
-0.599613     0.366899    -0.319764     0.226822    -0.103745     80
1.515842     0.668234     0.790122    -0.027165    -0.103745     80
-0.002101     1.066251     1.748673     0.201446    -0.103745     80
0.605295     1.451784    -1.148896     1.301035    -0.103745     80
0.124223     1.172319    -0.865446     1.862094    -0.103745     80
0.137705     1.350732     0.790247     0.290332    -0.103745     80
-0.097642    -1.308260     0.721711     0.078785    -0.103745     80
0.760944     0.654493     0.399663    -0.104703    -0.103745     80
-3.161005    -6.306049     0.009869    -1.967786    -0.103745     80
-2.138689    -0.907364    -1.150573    -0.960250    -0.103745     80
-2.022914    -5.030819     0.069145    -0.405217    -1.530413     81
-4.730832    -2.555904     0.626512    -0.038123    -1.530413     81
-3.314387    -0.973129     0.461380     0.894531    -1.530413     81
-3.104139    -0.630579    -1.167614     0.457150    -1.530413     81
-2.176927    -3.137964     1.645412     0.692590    -1.530413     81
-3.153839    -1.540119     1.622515     0.247466    -1.530413     81
-1.877927    -3.575318     1.366058     0.250821    -1.530413     81
-3.105254    -3.273321    -0.003167    -0.726681    -1.530413     81
-2.882653    -1.272610    -1.911142     1.214513    -1.530413     81
-4.089673    -3.535458    -0.262594     1.521610    -1.530413     81
2.294497     6.826924    -2.584951    -0.227739     0.984430     82
1.008327     5.354951     1.604253     0.608566     0.984430     82
-0.321966    -0.305819    -1.074974    -1.414180     0.984430     82
0.069194     0.231315    -0.502942    -0.330762     0.984430     82
3.802853    11.039594     2.095896     0.169215     0.984430     82
1.571013     5.814570     1.226543     1.896397     0.984430     82
3.014140     8.281325    -2.034302     0.440332     0.984430     82
0.490766     2.041345    -1.693866    -1.532592     0.984430     82
1.146094     3.904227     0.057336    -1.867707     0.984430     82
2.240765     8.622646    -0.924637     0.564568     0.984430     82
2.783139     4.968863     0.442220     0.803320     0.992160     83
0.943701     3.097083    -1.228642     0.905048     0.992160     83
-3.147302    -5.516289     1.422164    -2.306599     0.992160     83
-3.112234    -2.089505    -0.484726    -1.188572     0.992160     83
0.559703    -0.538656    -1.062009    -0.913805     0.992160     83
1.316775     3.383829    -0.130015     0.592775     0.992160     83
0.857853     1.843906     0.753194     0.139657     0.992160     83
-1.230267    -2.000073     0.782675    -1.123563     0.992160     83
-1.161925    -1.678507    -1.968010    -1.262809     0.992160     83
-0.822275    -0.796985     0.049722    -0.742899     0.992160     83
-2.001348    -0.116730    -0.311726     1.232919    -0.672451     84
-0.151713    -1.701758     0.182042    -1.516616    -0.672451     84
-0.153142    -0.542610    -0.539749     0.952854    -0.672451     84
-0.890332     0.468271    -0.204473     1.562743    -0.672451     84
-0.857898    -2.615041     1.305966    -0.168003    -0.672451     84
-0.931742     0.886468    -0.394801    -0.634956    -0.672451     84
-2.176142     0.557478     1.001504     0.910800    -0.672451     84
1.010720    -2.017878     0.421909    -1.711629    -0.672451     84
0.559300    -1.628865    -0.228846    -0.712513    -0.672451     84
-1.149543    -1.222173    -0.975802    -0.519630    -0.672451     84
-0.667037     0.884674     0.507060    -0.498691    -0.257604     85
-1.421055    -1.001503    -0.904537     0.001296    -0.257604     85
-0.417030     1.686620    -0.179152    -0.235725    -0.257604     85
-1.744094    -0.537559    -0.306213    -0.129672    -0.257604     85
-2.315290    -2.996600    -0.470590    -2.043761    -0.257604     85
-0.021306     1.254212    -0.239368     1.904544    -0.257604     85
-1.076580     0.224291    -0.231143    -0.080476    -0.257604     85
-1.370839    -0.026564    -0.390080    -0.236446    -0.257604     85
-3.014202    -1.320327    -0.248959    -0.097125    -0.257604     85
0.286776     0.268825     1.183947    -0.434433    -0.257604     85
-4.393927    -2.752584    -0.345482    -1.422757    -0.218425     86
-1.275954    -1.424051     1.921469     0.259914    -0.218425     86
-3.761513    -1.909756    -0.536407    -2.352271    -0.218425     86
0.357823     0.669825    -1.220445    -0.273666    -0.218425     86
0.283791    -1.276632     0.331482     1.570221    -0.218425     86
-0.635043    -1.763568    -0.375092    -0.349953    -0.218425     86
-1.377838    -1.214881    -2.494231     0.136453    -0.218425     86
-1.721863    -1.703010     1.267962    -1.063308    -0.218425     86
0.154444     1.763522    -0.778341     1.182103    -0.218425     86
2.201200    -0.538649     1.593607     1.957890    -0.218425     86
-0.521074    -1.950139     0.297596     1.179862    -0.889032     87
-0.289609     0.157818     0.252626     0.761393    -0.889032     87
-1.395238    -2.493404    -1.689438     0.542432    -0.889032     87
-2.175666    -1.539783     1.956921     0.622832    -0.889032     87
-2.086302    -0.704018     0.400275     2.088635    -0.889032     87
-2.524807    -0.401569    -2.180256     1.129402    -0.889032     87
0.177615    -1.760249     0.999364    -1.461974    -0.889032     87
-2.531231    -3.280956     1.498495     0.024206    -0.889032     87
-0.829662    -1.448968    -1.233690     0.616604    -0.889032     87
0.014195    -1.703864     0.166800     0.742866    -0.889032     87
1.898442     4.283397     2.277428    -0.446557     1.469704     88
4.182243     9.448825    -1.197790     0.218627     1.469704     88
3.066070     6.689855     2.807065     0.644045     1.469704     88
2.141050     6.253068    -0.382622     0.990687     1.469704     88
